beta,fmt_value
0.43811644844844844,0.2242874145082449
0.43932006506506505,0.22493332967476515
0.44052368168168166,0.2255795103383752
0.44172729829829827,0.2262259576655607
0.4429309149149149,0.226872672828524
0.4441345315315315,0.2275196570051991
0.4453381481481481,0.2281669113792661
0.4465417647647647,0.22881443714016467
0.4477453813813813,0.22946223548310696
0.448948997997998,0.23011030760908985
0.4501526146146146,0.23075865472490514
0.4513562312312312,0.23140727804315095
0.4525598478478478,0.23205617878224039
0.4537634644644644,0.23270535816641022
0.454967081081081,0.23335481742572897
0.45617069769769764,0.23400455779610277
0.4573743143143143,0.23465458051928226
0.4585779309309309,0.23530488684286593
0.4597815475475475,0.23595547802030573
0.46098516416416413,0.2366063553109084
0.46218878078078074,0.23725751997983827
0.46339239739739735,0.23790897329811805
0.46459601401401396,0.23856071654262823
0.46579963063063057,0.23921275099610625
0.4670032472472472,0.23986507794714393
0.46820686386386384,0.2405176986901844
0.46941048048048045,0.2411706145255174
0.47061409709709706,0.24182382675927375
0.47181771371371367,0.24247733670341845
0.4730213303303303,0.2431311456757432
0.4742249469469469,0.2437852549998567
0.4754285635635635,0.24443966600517505
0.47663218018018016,0.2450943800269097
0.4778357967967968,0.24574939840605511
0.4790394134134134,0.2464047224893746
0.48024303003003,0.2470603536293855
0.4814466466466466,0.24771629318434185
0.4826502632632632,0.24837254251821742
0.4838538798798798,0.2490291030006864
0.48505749649649643,0.24968597600710218
0.48626111311311304,0.2503431629184768
0.4874647297297297,0.25100066512145697
0.4886683463463463,0.25165848400829927
0.4898719629629629,0.2523166209768448
0.49107557957957954,0.25297507743049147
0.49227919619619614,0.253633854778165
0.49348281281281275,0.25429295443428845
0.49468642942942936,0.2549523778187511
0.49589004604604603,0.2556121263568742
0.49709366266266264,0.2562722014793767
0.49829727927927925,0.25693260462233874
0.49950089589589586,0.2575933372271635
0.5007045125125125,0.25825440074053807
0.5019081291291291,0.25891579661439157
0.5031117457457457,0.2595775263058533
0.5043153623623623,0.2602395912772078
0.5055189789789789,0.2609019929958487
0.5067225955955955,0.2615647329342316
0.5079262122122121,0.26222781256982414
0.5091298288288287,0.2628912333850549
0.5103334454454453,0.2635549968672611
0.5115370620620621,0.2642191045086333
0.5127406786786787,0.2648835578061594
0.5139442952952953,0.26554835826156675
